Label,Prediction,True Prediction,File Name
0,0.12,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20210126_054656_871_1144320_1.png
0,0.26,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_192206_453_0131328_1.png
0,0.89,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_201118_605_0205056_1.png
0,0.17,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_201841_346_0216064_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_201942_871_0217600_1.png
0,0.63,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_202258_018_0222464_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_203322_968_0238080_1.png
0,0.67,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_213049_586_0324096_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211001_214612_187_0347136_1.png
0,0.86,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_011717_019_0662528_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_011757_974_0663552_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_012041_854_0667648_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_012518_390_0674560_1.png
0,0.75,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_013218_614_0685056_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_013647_101_0691712_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_015051_762_0712704_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_015731_853_0722688_1.png
0,0.63,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_020005_506_0726528_1.png
0,0.62,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_020411_418_0732672_1.png
0,0.36,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_021305_218_0745984_1.png
0,0.6,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_021336_025_0746752_1.png
0,0.8,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_022457_576_0763648_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_024243_495_0790272_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_024632_856_0795904_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_025835_018_0813824_1.png
0,0.8,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211002_031935_473_0845312_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_225246_156_0453376_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_225651_910_0459520_1.png
0,0.67,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_225651_910_0459520_2.png
0,0.27,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_232400_827_0500224_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_232421_310_0500736_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_233336_770_0514560_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211003_233600_153_0518144_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_001232_245_0572928_1.png
0,0.7,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_003303_513_0603648_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_005454_484_0636416_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_011647_111_0669184_1.png
0,0.61,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_011657_353_0669440_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_014540_550_0712448_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_023056_150_0780288_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_023309_267_0783616_1.png
0,0.83,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_025007_353_0808960_1.png
0,0.73,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_025108_801_0810496_1.png
0,0.45,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_031736_801_0850176_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_033543_165_0877312_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_033907_994_0882432_1.png
0,0.86,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_034313_804_0888576_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_034456_196_0891136_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_034526_917_0891904_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_034912_189_0897536_1.png
0,0.8,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_035845_682_0911872_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_040759_993_0925696_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_040810_230_0925952_1.png
0,0.21,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_040830_710_0926464_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_040911_673_0927488_1.png
0,0.34,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_040911_673_0927488_2.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_041054_070_0930048_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_041743_992_0940288_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_042241_151_0947712_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_042545_470_0952320_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_043042_433_0959744_1.png
0,0.02,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_043326_268_0963840_1.png
0,0.43,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_043500_798_0966144_1.png
0,0.89,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_043511_052_0966400_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_043754_871_0970496_1.png
0,0.58,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_044210_872_0976896_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_044221_116_0977152_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_044423_990_0980224_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_182623_603_0058112_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_185549_846_0102144_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_185711_768_0104192_1.png
0,0.75,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_190005_846_0108544_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_192552_972_0147200_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_194115_618_0170240_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_200621_883_0207872_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_202519_084_0236288_1.png
0,0.01,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_204639_414_0268288_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_224658_961_0448512_1.png
0,0.68,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_230241_132_0472064_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_232627_360_0507648_1.png
0,0.36,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_232931_681_0512256_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_234059_925_0529408_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_234455_884_0535296_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_234628_060_0537600_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_234729_490_0539136_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_235044_086_0544000_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_235754_281_0554752_1.png
0,0.49,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211004_235905_971_0556544_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_000231_923_0561664_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_000943_042_0572416_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_001237_118_0576768_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_001257_610_0577280_1.png
0,0.1,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_001307_841_0577536_1.png
0,0.02,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_001338_573_0578304_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_002643_246_0597760_1.png
0,0.76,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_003434_282_0609536_1.png
0,0.71,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_003454_763_0610048_1.png
0,0.64,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_004824_524_0630272_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_005637_905_0642560_1.png
0,0.27,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_010038_046_0648448_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_011441_084_0669440_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_011907_333_0676096_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_012039_506_0678400_1.png
0,0.76,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_012526_202_0685568_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_013023_329_0692992_1.png
0,0.63,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_013043_803_0693504_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_013054_046_0693760_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_013135_017_0694784_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_013847_131_0705536_1.png
0,0.86,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_014242_641_0711424_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_014323_621_0712448_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_015909_691_0736000_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_020836_206_0750080_1.png
0,0.71,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_021840_522_0765184_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_021901_000_0765696_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_023950_721_0796928_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_025239_161_0816128_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_025705_439_0822784_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_030010_477_0827392_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_030041_647_0828160_1.png
0,0.79,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_030550_921_0835840_1.png
0,0.16,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_030733_331_0838400_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_032041_888_0858112_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_032052_122_0858368_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_033127_017_0874240_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_033127_017_0874240_2.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_033514_648_0879872_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_033514_648_0879872_2.png
0,0.5,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_033808_739_0884224_1.png
0,0.11,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_034113_043_0888832_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_034518_860_0894976_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_035543_729_0910592_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_035817_341_0914432_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_035827_569_0914688_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_040345_041_0922624_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_040446_842_0924160_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_040720_446_0928000_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_040730_680_0928256_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_040811_680_0929280_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_042424_760_0953600_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_042627_639_0956672_1.png
0,0.18,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_045031_487_0992768_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_185842_243_0109568_1.png
0,0.18,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_185923_241_0110592_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211005_190247_988_0115712_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211006_215651_329_0380416_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211006_222515_919_0422656_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_000649_603_0574976_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_002120_156_0596736_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_002637_957_0604672_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_002708_676_0605440_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_002911_578_0608512_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_003155_412_0612608_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_003814_274_0622080_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_003916_280_0623616_1.png
0,0.65,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_004535_155_0633088_1.png
0,0.7,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_010147_966_0657408_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_011244_840_0673792_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_011812_527_0681984_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_012502_160_0692224_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_012613_834_0694016_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_012948_874_0699392_1.png
0,0.84,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_014632_434_0724480_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_014926_519_0728832_1.png
0,0.81,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_015149_874_0732416_1.png
0,0.42,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_015405_193_0735744_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_015659_277_0740096_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_020034_336_0745472_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_020054_798_0745984_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_020054_798_0745984_2.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_020703_660_0755200_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_020825_563_0757248_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_021210_837_0762880_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_021251_798_0763904_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_021850_395_0772864_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_022844_600_0787712_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_024335_479_0809984_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_025623_474_0829184_1.png
0,0.02,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_025633_719_0829440_1.png
0,0.66,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_025757_155_0831488_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_025939_553_0834048_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_031014_476_0849920_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_031409_993_0855808_1.png
0,0.34,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_032353_768_0870400_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_184414_830_0094976_1.png
0,0.07,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_191446_027_0140544_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_195057_869_0194816_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_200551_134_0217088_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_201017_577_0223744_1.png
0,0.57,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_202136_426_0240640_1.png
0,0.99,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_203947_068_0267776_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_204119_216_0270080_1.png
0,1.0,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_205319_592_0288000_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_212506_362_0335616_1.png
0,0.72,False,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_212719_467_0338944_1.png
0,0.18,True,/mnt/local/fiachra/meteor_images/files/20220218_pngs/0/FF_NL0009_20211007_214843_420_0370944_1.png
